run_id,method,time_s,cpu_mcores
15,Submariner,106,6.133465582880993
15,Submariner,107,2.114626608770271
15,Submariner,108,-10.846550687490494
15,Submariner,109,2.8725900952529244
15,Submariner,110,-13.666011400469543
15,Submariner,111,-5.087419039001765
15,Submariner,112,2.3234713096117994
15,Submariner,113,-10.430351030419136
15,Submariner,114,-0.9128030351259226
15,Submariner,115,-0.7436955943127037
15,Submariner,116,-0.9804843460646745
15,Submariner,117,-7.066485765488843
15,Submariner,118,4.801356000039479
15,Submariner,119,5.7370750720211525
15,Submariner,120,-3.1269981721945235
15,MySolution,0,3.6309203766094607
15,MySolution,1,-6.392152296049677
15,MySolution,2,0.6203497116301898
15,MySolution,3,6.705669201870033
15,MySolution,4,2.8404941414870293
15,MySolution,5,2.3362014337462735
15,MySolution,6,12.35893678745496
15,MySolution,7,-3.8107440356261786
15,MySolution,8,9.08099403692913
15,MySolution,9,5.537331802419364
15,MySolution,10,-1.1621474519512969
15,MySolution,11,5.3681458202347745
15,MySolution,12,4.315493216000709
15,MySolution,13,14.210119250685828
15,MySolution,14,13.942660321778133
15,MySolution,15,-2.097667487646424
15,MySolution,16,27.753909967980984
15,MySolution,17,-0.4278561648792625
15,MySolution,18,24.19983047299179
15,MySolution,19,14.713105287321268
15,MySolution,20,31.113968662441
15,MySolution,21,27.379125854123387
15,MySolution,22,36.647863777250365
15,MySolution,23,25.15879208270074
15,MySolution,24,7.774795597362335
15,MySolution,25,25.571186121125642
15,MySolution,26,28.061338272853718
15,MySolution,27,36.32399130206599
15,MySolution,28,16.190928908044953
15,MySolution,29,22.072684623885102
15,MySolution,30,18.923582143219342
15,MySolution,31,32.74265580582185
15,MySolution,32,5.7234744175007215
15,MySolution,33,25.107927135299477
15,MySolution,34,23.822359680513248
15,MySolution,35,11.645453748500875
15,MySolution,36,17.498621011112974
15,MySolution,37,12.993447439547854
15,MySolution,38,1.6091540525950947
15,MySolution,39,0.37179291064495956
15,MySolution,40,-11.451101714494659
15,MySolution,41,16.363561521333388
15,MySolution,42,13.242983302653496
15,MySolution,43,12.344937362684904
15,MySolution,44,1.5056952392260328
15,MySolution,45,-3.4490329682527774
15,MySolution,46,-12.353816244389686
15,MySolution,47,-3.9700877558022025
15,MySolution,48,-6.821105931934534
15,MySolution,49,-10.619626952921212
15,MySolution,50,2.6741796545566925
15,MySolution,51,-3.6415229654403607
15,MySolution,52,3.661979807893998
15,MySolution,53,-6.141265231527674
15,MySolution,54,16.523936419798545
15,MySolution,55,20.70741194134022
15,MySolution,56,12.013502774818676
15,MySolution,57,-0.792340034287755
15,MySolution,58,5.183023673146494
15,MySolution,59,-11.23343746226721
15,MySolution,60,-10.671027592295637
15,MySolution,61,-3.5727358782203567
15,MySolution,62,13.52558013660904
15,MySolution,63,-1.7865753869442935
15,MySolution,64,7.387697557484868
15,MySolution,65,-0.3961033387809924
15,MySolution,66,-2.775072789907889
15,MySolution,67,1.594043740138692
15,MySolution,68,-1.0586076699762255
15,MySolution,69,11.6338611858015
15,MySolution,70,-10.565109692704656
15,MySolution,71,0.8736591223000557
15,MySolution,72,-0.20377686594293853
15,MySolution,73,-1.0812603097258358
15,MySolution,74,-5.124202317269858
15,MySolution,75,5.739860536269943
15,MySolution,76,-11.815278463128088
15,MySolution,77,6.032838403658718
15,MySolution,78,-17.518473390911453
15,MySolution,79,12.424798785199174
15,MySolution,80,5.6164959932956116
15,MySolution,81,0.4121905009099284
15,MySolution,82,-19.423789679410834
15,MySolution,83,-0.6885658595223767
15,MySolution,84,-5.9068595660289676
15,MySolution,85,9.341792210837477
15,MySolution,86,-13.061196930016765
15,MySolution,87,-12.905033245925255
15,MySolution,88,-1.7972748143042292
15,MySolution,89,-0.44134520276717343
15,MySolution,90,-5.018927655393347
15,MySolution,91,-1.4747950433021286
15,MySolution,92,-2.104357287340804
15,MySolution,93,-4.205169930013365
15,MySolution,94,-5.401819981904957
15,MySolution,95,-1.254308837325719
15,MySolution,96,7.7539419335147155
15,MySolution,97,14.90612905201827
15,MySolution,98,8.150859910709974
15,MySolution,99,0.36553457301197906
15,MySolution,100,-9.614333379822058
15,MySolution,101,7.274833241847556
15,MySolution,102,11.69566576400128
15,MySolution,103,-1.4770140316136422
15,MySolution,104,-1.5213461470598866
15,MySolution,105,9.94635842130302
15,MySolution,106,1.4846999854652017
15,MySolution,107,18.16817823429808
15,MySolution,108,-0.41243935911352175
15,MySolution,109,-12.924390633566775
15,MySolution,110,8.463646719577811
15,MySolution,111,2.895158049455668
15,MySolution,112,-2.127013646004134
15,MySolution,113,-10.046251213882906
15,MySolution,114,7.011873337378243
15,MySolution,115,4.741077335123881
15,MySolution,116,2.1722054470062724
15,MySolution,117,12.42618776941178
15,MySolution,118,-8.510455010724344
15,MySolution,119,1.654579978773955
15,MySolution,120,-1.9914660452445263
16,Submariner,0,4.146615770174605
16,Submariner,1,3.574304603924603
16,Submariner,2,-0.8936229758639936
16,Submariner,3,-11.924552935599372
16,Submariner,4,0.4552163986705907
16,Submariner,5,11.944881540627954
16,Submariner,6,-15.581169829458595
16,Submariner,7,-4.131713283433203
16,Submariner,8,4.251596964627843
16,Submariner,9,-8.451045634835626
16,Submariner,10,-7.830150135492431
16,Submariner,11,-7.615882498353996
16,Submariner,12,-5.65483591555588
16,Submariner,13,3.6362348980444463
16,Submariner,14,16.934464001618696
16,Submariner,15,5.600031769640699
16,Submariner,16,-5.032197456992532
16,Submariner,17,-2.7080218829261584
16,Submariner,18,-6.568851457254987
16,Submariner,19,-3.214843907497438
16,Submariner,20,-2.504271221279082
16,Submariner,21,14.907435403938702
16,Submariner,22,9.365144614116371
16,Submariner,23,-8.78608807993248
16,Submariner,24,12.361330013519492
16,Submariner,25,16.87801172057622
16,Submariner,26,5.7427593047811385
16,Submariner,27,19.505126227061083
16,Submariner,28,12.48017605481286
16,Submariner,29,16.071894428352884
16,Submariner,30,9.606919949701833
16,Submariner,31,24.988144327739974
16,Submariner,32,15.220016616673957
16,Submariner,33,13.973673129977977
16,Submariner,34,21.20654035544031
16,Submariner,35,17.908434050317343
16,Submariner,36,18.027305440487655
16,Submariner,37,27.10527122741462
16,Submariner,38,20.827265338186717
16,Submariner,39,20.08964609459466
16,Submariner,40,20.047466382171848
16,Submariner,41,14.037458602670574
16,Submariner,42,38.634957738047824
16,Submariner,43,21.006608879416408
16,Submariner,44,23.461016342868113
16,Submariner,45,27.29009631915924
16,Submariner,46,21.311500702722288
16,Submariner,47,10.097388743811461
16,Submariner,48,29.366493563496423
16,Submariner,49,29.345987119736847
16,Submariner,50,22.415846510274726
16,Submariner,51,19.114656126818506
16,Submariner,52,16.005657398388028
16,Submariner,53,36.93230210528067
16,Submariner,54,17.70072926715753
16,Submariner,55,18.510887529673333
16,Submariner,56,18.330007920968526
16,Submariner,57,14.286417382249285
16,Submariner,58,33.910703971814314
16,Submariner,59,13.37352028707566
16,Submariner,60,3.464130439332788
16,Submariner,61,13.444158443768188
16,Submariner,62,18.516034845531813
16,Submariner,63,0.48334956451073374
16,Submariner,64,20.9605140696506
16,Submariner,65,8.83327701859721
16,Submariner,66,4.296890057281524
16,Submariner,67,11.89292101637609
16,Submariner,68,-6.9849281487567065
16,Submariner,69,15.457809065991219
16,Submariner,70,-1.6981050244385272
16,Submariner,71,-4.536505794033886
16,Submariner,72,-2.1035156802314576
16,Submariner,73,1.9964251818220395
16,Submariner,74,-6.137894532297018
16,Submariner,75,-18.82320899573678
16,Submariner,76,2.111194498327846
16,Submariner,77,7.629359549085803
16,Submariner,78,-1.0732687629573936
16,Submariner,79,3.670998818379129
16,Submariner,80,6.467080637543739
16,Submariner,81,-7.427796493777614
16,Submariner,82,13.863332379521559
16,Submariner,83,-6.349763002942901
16,Submariner,84,0.539295348312928
16,Submariner,85,14.64949629358367
16,Submariner,86,1.9475164048606992
16,Submariner,87,-0.1721393070567872
16,Submariner,88,-9.039553982397546
16,Submariner,89,-9.22700444398521
16,Submariner,90,-4.355220870281302
16,Submariner,91,-3.45144370371135
16,Submariner,92,13.312295985723592
16,Submariner,93,-4.49612479646491
16,Submariner,94,-9.158047216320892
16,Submariner,95,5.678848133106508
16,Submariner,96,1.2850587855088216
16,Submariner,97,0.9090454746516082
16,Submariner,98,11.963253088361107
16,Submariner,99,8.18695859122958
16,Submariner,100,9.396422789234936
16,Submariner,101,-1.9555336523882405
16,Submariner,102,-1.3351217475604873
16,Submariner,103,-0.6726991183957701
16,Submariner,104,-6.6118364010263475
16,Submariner,105,-9.51587564425115
16,Submariner,106,3.146880001758847
16,Submariner,107,-1.446226664308978
16,Submariner,108,0.01753473348695256
16,Submariner,109,9.462156010470308
16,Submariner,110,-5.510588994699178
16,Submariner,111,15.708876601335298
16,Submariner,112,-3.535278859065422
16,Submariner,113,6.248066431769489
16,Submariner,114,-9.074938097292737
16,Submariner,115,2.1843322016287647
16,Submariner,116,-6.109651801605214
16,Submariner,117,-5.900863466855254
16,Submariner,118,-10.052608882582042
16,Submariner,119,-0.13655901785006552
16,Submariner,120,6.084484494573605
16,MySolution,0,-1.1668270820328972
16,MySolution,1,-1.8174175757692501
16,MySolution,2,-2.952097203623431
16,MySolution,3,6.139359368226662
16,MySolution,4,9.278390917263392
16,MySolution,5,-16.34712931333583
16,MySolution,6,-2.3894063243240944
16,MySolution,7,9.22465400400839
16,MySolution,8,15.255140371902005
16,MySolution,9,8.335928419207402
16,MySolution,10,3.682385780817311
16,MySolution,11,10.794421884569047
16,MySolution,12,9.06466903311814
16,MySolution,13,13.113864487360996
16,MySolution,14,14.352929553867856
16,MySolution,15,24.58905427250236
16,MySolution,16,17.39059621764109
16,MySolution,17,13.444268072813237
16,MySolution,18,26.892257934846835
16,MySolution,19,14.296231176030513
16,MySolution,20,20.1788253566199
16,MySolution,21,4.995733755539312
16,MySolution,22,27.117023534752366
16,MySolution,23,31.627822998082607
16,MySolution,24,13.43505903869563
16,MySolution,25,47.73965307467568
16,MySolution,26,19.757619755558647
16,MySolution,27,16.24721056508225
16,MySolution,28,22.93203394995512
16,MySolution,29,26.598908769803465
16,MySolution,30,19.03956589334001
16,MySolution,31,24.678671760284473
16,MySolution,32,11.579214301712147
16,MySolution,33,22.488605971740167
16,MySolution,34,15.582491093117708
16,MySolution,35,27.66946330903476
16,MySolution,36,13.695234800694102
16,MySolution,37,8.545805790132617
16,MySolution,38,8.412857748717345
16,MySolution,39,10.333777955343233
16,MySolution,40,-1.7355867171876058
16,MySolution,41,-4.344089312369476
16,MySolution,42,9.73393587458626
16,MySolution,43,2.8574318161720047
16,MySolution,44,-10.220015909149998
16,MySolution,45,-6.515942270663161
16,MySolution,46,1.7035886481498212
16,MySolution,47,10.043771745307591
16,MySolution,48,1.98040241052343
16,MySolution,49,0.24677686804316531
16,MySolution,50,-3.490703866154126
16,MySolution,51,-5.65560323124041
16,MySolution,52,-5.019933436457522
16,MySolution,53,3.6131371266305137
16,MySolution,54,-4.633998425772666
16,MySolution,55,1.5143637352066657
16,MySolution,56,-2.3876901597494786
16,MySolution,57,1.2868041380547979
16,MySolution,58,8.165497839515936
16,MySolution,59,6.3900956859228755
16,MySolution,60,-0.35080858279699734
16,MySolution,61,-7.936448570639516
16,MySolution,62,4.607441433818266
16,MySolution,63,1.0865956810302966
16,MySolution,64,-8.096466213520177
16,MySolution,65,8.032287522653128
16,MySolution,66,7.008821380353922
16,MySolution,67,-5.543716542849116
16,MySolution,68,21.45449047753314
16,MySolution,69,-25.111937627537298
16,MySolution,70,5.167656538121892
16,MySolution,71,-3.8448792563705942
16,MySolution,72,1.5424600269120197
16,MySolution,73,-8.394048870316173
16,MySolution,74,-1.9668147583524083
16,MySolution,75,-4.9098342377475985
16,MySolution,76,3.9815363522116214
16,MySolution,77,3.6547340804401376
16,MySolution,78,5.842992326839886
16,MySolution,79,3.1961505089828552
16,MySolution,80,-0.6891022954449606
16,MySolution,81,-0.771048394354406
16,MySolution,82,14.909870578978477
16,MySolution,83,6.810267928734076
16,MySolution,84,-0.4742836946504286
16,MySolution,85,12.005356241376166
16,MySolution,86,3.608183532296375
16,MySolution,87,-0.7965042600299591
16,MySolution,88,-8.16822011704286
16,MySolution,89,2.7728560422404773
16,MySolution,90,4.1383994094047765
16,MySolution,91,-5.119847281267389
16,MySolution,92,-7.985629687816496
16,MySolution,93,-10.6345283983097
16,MySolution,94,-6.988658348302564
16,MySolution,95,8.568374997670842
16,MySolution,96,3.745035857379736
16,MySolution,97,-7.418574344718586
16,MySolution,98,-12.654525373355195
16,MySolution,99,-22.27193687567793
16,MySolution,100,-7.492761770207269
16,MySolution,101,3.823000254669983
16,MySolution,102,-9.562331548183282
16,MySolution,103,2.4424132875929025
16,MySolution,104,13.861293050222345
16,MySolution,105,-17.30530454796776
16,MySolution,106,-0.9585559999193329
16,MySolution,107,-7.804219358543989
16,MySolution,108,7.662275705406038
16,MySolution,109,0.03958027600785925
16,MySolution,110,2.8336367683713113
16,MySolution,111,1.4096480323449398
16,MySolution,112,1.8454564042828716
16,MySolution,113,2.635178447765009
16,MySolution,114,-7.779144686285037
16,MySolution,115,10.25354905643275
16,MySolution,116,12.233144687442064
16,MySolution,117,-1.2070362427632704
16,MySolution,118,-1.4525493571414936
16,MySolution,119,-14.727513562441148
16,MySolution,120,1.3215409191617564
17,Submariner,0,-18.003867001837826
17,Submariner,1,-1.5950022589470512
17,Submariner,2,-11.868791465488284
17,Submariner,3,-6.389206206408332
17,Submariner,4,-1.2283089444402742
17,Submariner,5,4.309504876482496
17,Submariner,6,11.354526137752899
17,Submariner,7,-3.233230693809114
17,Submariner,8,-1.471470138747335
17,Submariner,9,-1.5510795919962281
17,Submariner,10,-3.5591749173127547
17,Submariner,11,-1.978788709794799
17,Submariner,12,6.313413542588963
17,Submariner,13,14.812498990770727
17,Submariner,14,13.495392602229993
17,Submariner,15,0.25354487923540314
17,Submariner,16,6.11912730416466
17,Submariner,17,-2.9228399755335657
17,Submariner,18,-9.946286341994224
17,Submariner,19,6.692562003525932
17,Submariner,20,5.977416074605386
17,Submariner,21,16.378918134963737
17,Submariner,22,2.8494008657413987
17,Submariner,23,-8.757666149697307
17,Submariner,24,8.030673394878475
17,Submariner,25,-5.491868034537812
17,Submariner,26,-1.3443144590343632
17,Submariner,27,4.936616351654548
17,Submariner,28,6.147073663697766
17,Submariner,29,-0.08381769923573223
17,Submariner,30,20.565337801340505
17,Submariner,31,15.911028771066377
17,Submariner,32,7.440154715438253
17,Submariner,33,9.369600938189121
17,Submariner,34,7.653884803766003
17,Submariner,35,21.6063594968765
17,Submariner,36,27.122441468799696
17,Submariner,37,17.664798664801534
17,Submariner,38,30.579491188349863
17,Submariner,39,20.917326745268902
17,Submariner,40,26.4499085128677
17,Submariner,41,34.08979597708914
17,Submariner,42,19.60100805696632
17,Submariner,43,27.130068856827595
17,Submariner,44,30.756462332195873
17,Submariner,45,23.21293082182516
17,Submariner,46,27.69295635328497
17,Submariner,47,29.42360487689999
17,Submariner,48,35.26149089606281
17,Submariner,49,32.51164450125713
17,Submariner,50,21.226666817245796
17,Submariner,51,28.3449490571688
17,Submariner,52,34.857156102106245
17,Submariner,53,16.264574795856355
17,Submariner,54,31.429825119941427
17,Submariner,55,7.828802282576085
17,Submariner,56,10.296242043791016
17,Submariner,57,17.22828422016659
17,Submariner,58,1.1551375648086797
17,Submariner,59,16.029043507294354
17,Submariner,60,-4.871743252178264
17,Submariner,61,4.994393511184101
17,Submariner,62,2.1347294928752856
17,Submariner,63,16.106409735522913
17,Submariner,64,-1.2023501165357136
17,Submariner,65,17.008690062642003
17,Submariner,66,-0.7431308365801401
17,Submariner,67,2.2485398606181404
17,Submariner,68,-2.395194033144551
17,Submariner,69,12.21261522074109
17,Submariner,70,-7.586894919228399
17,Submariner,71,8.462768221449704
17,Submariner,72,9.92936199402768
17,Submariner,73,-1.2663960496023263
17,Submariner,74,-8.972900705436851
17,Submariner,75,6.970188125637529
17,Submariner,76,-6.817059165242895
17,Submariner,77,-6.33956647296015
17,Submariner,78,-4.88349671758195
17,Submariner,79,-6.992848359885282
17,Submariner,80,13.644677373118698
17,Submariner,81,5.208509792371131
17,Submariner,82,2.9384345216081056
17,Submariner,83,-4.431339953804642
17,Submariner,84,8.540674551304763
17,Submariner,85,-8.028759249287756
17,Submariner,86,-1.6037500732087446
17,Submariner,87,8.882063667172215
17,Submariner,88,-7.426742545028021
17,Submariner,89,0.33073533769148944
17,Submariner,90,-6.1291027872432675
17,Submariner,91,-3.083391815595569
17,Submariner,92,-0.4183094220108401
17,Submariner,93,-1.4994177927612544
17,Submariner,94,7.731958050111093
17,Submariner,95,5.011770309118102
17,Submariner,96,6.546323826765791
17,Submariner,97,6.773729735495984
17,Submariner,98,10.655123624955488
17,Submariner,99,1.8168116227630566
17,Submariner,100,5.22880838341574
17,Submariner,101,-2.7246583547904817
17,Submariner,102,-0.9274971982612435
17,Submariner,103,4.287028746284645
17,Submariner,104,-2.7013442755001695
17,Submariner,105,-2.9952511389957186
17,Submariner,106,2.1823335553891035
17,Submariner,107,12.287384894357844
17,Submariner,108,-11.135089968102541
17,Submariner,109,-3.7730623595399866
17,Submariner,110,3.052691459780127
17,Submariner,111,2.5547358699451586
17,Submariner,112,-11.318124935256828
17,Submariner,113,-5.917711178740383
17,Submariner,114,-8.973847461921915
17,Submariner,115,-0.36451569006055523
17,Submariner,116,10.508505790776228
17,Submariner,117,-0.012655933380583026
17,Submariner,118,-1.6967296256981312
17,Submariner,119,18.027800221004526
17,Submariner,120,-4.849976969273796
17,MySolution,0,1.1183622807463454
17,MySolution,1,-2.373234055346183
17,MySolution,2,-6.818382807666651
17,MySolution,3,5.47204416937427
17,MySolution,4,-3.30773926854978
17,MySolution,5,8.008585800611206
17,MySolution,6,-1.6299703897115712
17,MySolution,7,1.0476318111378478
17,MySolution,8,-3.642866854582277
17,MySolution,9,1.1075542332803536
17,MySolution,10,7.754315640408886
17,MySolution,11,-10.024317227061367
17,MySolution,12,-0.6703476119654539
17,MySolution,13,11.174914087102772
17,MySolution,14,1.8475414355123867
17,MySolution,15,20.423900479371486
17,MySolution,16,6.433516152702859
17,MySolution,17,9.724227349581962
17,MySolution,18,16.887887783962046
17,MySolution,19,18.524093985001027
17,MySolution,20,20.530743081892386
17,MySolution,21,27.530702202589882
17,MySolution,22,30.144572660545872
17,MySolution,23,12.037543100679665
17,MySolution,24,34.84053577074278
17,MySolution,25,38.181264759303424
17,MySolution,26,21.17807925535827
17,MySolution,27,11.488215133896134
17,MySolution,28,12.451757734653443
17,MySolution,29,8.901932067826595
17,MySolution,30,25.030835081896775
17,MySolution,31,25.776459197011086
17,MySolution,32,30.495522920534974
17,MySolution,33,19.224064075152626
17,MySolution,34,21.954600397802395
17,MySolution,35,8.102065105886368
17,MySolution,36,2.71364642122853
17,MySolution,37,11.043236152263905
17,MySolution,38,10.022129458338235
17,MySolution,39,-10.654895106322632
17,MySolution,40,12.232551921749428
17,MySolution,41,-1.1926378494413283
17,MySolution,42,1.9715745029413423
17,MySolution,43,-5.92930232528764
17,MySolution,44,6.725460156209348
17,MySolution,45,-1.7607118083863555
17,MySolution,46,-10.495876619637338
17,MySolution,47,2.937904265146497
17,MySolution,48,-12.743094634285976
17,MySolution,49,-1.2172722038613129
17,MySolution,50,0.36301248755415116
17,MySolution,51,21.75414553713539
17,MySolution,52,4.179974368175835
17,MySolution,53,-10.126754609062823
17,MySolution,54,3.049938786153202
17,MySolution,55,-0.7658869672236731
17,MySolution,56,1.7794075148018016
17,MySolution,57,-12.918214131735954
17,MySolution,58,13.452761295768985
17,MySolution,59,4.46916680511872
17,MySolution,60,-3.009213120024748
17,MySolution,61,-16.21942979695915
17,MySolution,62,3.183863730921999
17,MySolution,63,-11.174832343363844
17,MySolution,64,-9.457974704682572
17,MySolution,65,4.338701681892064
17,MySolution,66,5.877823486811496
17,MySolution,67,-3.0280051880537195
17,MySolution,68,-13.142429963609674
17,MySolution,69,-18.82906701207858
17,MySolution,70,-11.201472384459562
17,MySolution,71,-5.57434358228115
17,MySolution,72,-7.789386935578063
17,MySolution,73,2.571011807299713
17,MySolution,74,-6.552082792904046
17,MySolution,75,3.781636808578884
17,MySolution,76,9.56333702915291
17,MySolution,77,-3.565266743530658
17,MySolution,78,-10.825039886268668
17,MySolution,79,-9.480245392679553
17,MySolution,80,6.0848557162701695
17,MySolution,81,-12.458784741307584
17,MySolution,82,12.817656312569243
17,MySolution,83,2.2337282030477357
17,MySolution,84,7.665253716125884
17,MySolution,85,-5.9031597145436985
17,MySolution,86,-5.128415169032987
17,MySolution,87,3.5716947798524665
17,MySolution,88,-1.5136980083315812
17,MySolution,89,4.7047260477341375
17,MySolution,90,-1.5043700718699362
17,MySolution,91,-1.4643795563233326
17,MySolution,92,14.082968689080078
17,MySolution,93,3.93455215412858
17,MySolution,94,-18.61521096816314
17,MySolution,95,5.737872427035012
17,MySolution,96,-5.4587102006386425
17,MySolution,97,0.30891538500937593
17,MySolution,98,10.827546178998775
17,MySolution,99,13.531118506899443
17,MySolution,100,-15.817993789657278
17,MySolution,101,-12.203179927373327
17,MySolution,102,3.50197520706042
17,MySolution,103,-5.145002554833453
17,MySolution,104,-3.808623627030402
17,MySolution,105,9.835210148800357
17,MySolution,106,-3.692463471966969
17,MySolution,107,-9.337044122515229
17,MySolution,108,-2.402819531633468
17,MySolution,109,6.159791858936357
17,MySolution,110,1.9221023942292936
17,MySolution,111,6.033350378413017
17,MySolution,112,-14.152652514242932
17,MySolution,113,0.9306585630377202
17,MySolution,114,5.536180317934519
17,MySolution,115,11.023888201501105
17,MySolution,116,-21.887761685558782
17,MySolution,117,-6.260521523565941
17,MySolution,118,6.464346719894494
17,MySolution,119,4.1925486878384435
17,MySolution,120,2.8489421949352756
18,Submariner,0,-12.81613372782586
18,Submariner,1,-2.5494384335627673
18,Submariner,2,-17.24836515904355
18,Submariner,3,0.2109524645964308
18,Submariner,4,-7.86402349372234
18,Submariner,5,-11.415304676530091
18,Submariner,6,1.4896022933976247
18,Submariner,7,14.775338618904955
18,Submariner,8,-12.446230034847405
18,Submariner,9,-6.695183580139924
18,Submariner,10,-1.1881888277151607
18,Submariner,11,-5.172814808913282
18,Submariner,12,-7.743235342957668
18,Submariner,13,5.639746283261855
18,Submariner,14,-7.112032247029265
18,Submariner,15,-0.12571161929206465
18,Submariner,16,9.274644345136586
18,Submariner,17,4.643664011229302
18,Submariner,18,-10.729286563501837
18,Submariner,19,13.0319594695683
18,Submariner,20,7.351368912130059
18,Submariner,21,5.349751560376303
18,Submariner,22,3.197711955088721
18,Submariner,23,-1.9663455617645011
18,Submariner,24,-0.8532842080258902
18,Submariner,25,-1.0013033479002535
18,Submariner,26,-3.5442769861083097
18,Submariner,27,12.8945519529548
18,Submariner,28,-1.1298477433555352
18,Submariner,29,14.278000890971535
18,Submariner,30,5.37454044225216
18,Submariner,31,20.42278991447955
18,Submariner,32,23.06598713716444
18,Submariner,33,16.297275934126635
18,Submariner,34,20.633444643804797
18,Submariner,35,21.00494216235544
18,Submariner,36,8.820563478072549
18,Submariner,37,27.734016472017256
18,Submariner,38,28.63555360278703
18,Submariner,39,16.20585625578267
18,Submariner,40,16.41666350010445
18,Submariner,41,28.05925500738481
18,Submariner,42,17.08921553535669
18,Submariner,43,27.63141143757719
18,Submariner,44,31.58015178539795
18,Submariner,45,24.44971219541612
18,Submariner,46,25.356615645993813
18,Submariner,47,20.746704677812154
18,Submariner,48,23.29417735883291
18,Submariner,49,20.597525451018676
18,Submariner,50,44.6595942705773
18,Submariner,51,28.28330952935924
18,Submariner,52,31.45561118698444
18,Submariner,53,17.534521178445903
18,Submariner,54,18.41640079298187
18,Submariner,55,40.7595119289607
18,Submariner,56,10.830164486215942
18,Submariner,57,10.989780605765091
18,Submariner,58,13.657247798511383
18,Submariner,59,22.301508244366786
18,Submariner,60,-11.831592495452563
18,Submariner,61,27.362755594939813
18,Submariner,62,0.9998952003047386
18,Submariner,63,-1.1780017434209338
18,Submariner,64,4.855295124207835
18,Submariner,65,11.900069878415973
18,Submariner,66,-1.0597395669800083
18,Submariner,67,-10.053786668842942
18,Submariner,68,0.31859396954106023
18,Submariner,69,6.22534498922076
18,Submariner,70,9.957559939309338
18,Submariner,71,11.66124196855342
18,Submariner,72,-1.3556653167635773
18,Submariner,73,13.451932314377776
18,Submariner,74,11.01669102217616
18,Submariner,75,-2.5297399093304174
18,Submariner,76,8.248284304231237
18,Submariner,77,9.212270598913314
18,Submariner,78,-10.446196708754456
18,Submariner,79,12.659780021606142
18,Submariner,80,-0.24609552448999927
18,Submariner,81,4.3142269962461315
18,Submariner,82,-0.4684008098259861
18,Submariner,83,-5.350895356863114
18,Submariner,84,12.346653303356783
18,Submariner,85,10.615352057881505
18,Submariner,86,-8.480421357715596
18,Submariner,87,-0.06905207374551833
18,Submariner,88,4.35475571231439
18,Submariner,89,-14.245714967500247
18,Submariner,90,-3.5773364037184825
18,Submariner,91,3.8451098181201657
18,Submariner,92,-2.7590200669281333
18,Submariner,93,-16.345370611195865
18,Submariner,94,-11.862637207048309
18,Submariner,95,-7.379134243941678
18,Submariner,96,1.39713748777415
18,Submariner,97,-14.536360755553781
18,Submariner,98,4.001870472676652
18,Submariner,99,8.509436411372365
18,Submariner,100,-4.52089145949348
18,Submariner,101,7.553240394569127
18,Submariner,102,7.78512679129389
18,Submariner,103,-0.13710364611151846
18,Submariner,104,-2.8792689814117653
18,Submariner,105,-1.5213751695858588
18,Submariner,106,-15.020359640243912
18,Submariner,107,4.482838741614166
18,Submariner,108,2.6831055026002404
18,Submariner,109,-1.2241645118377817
18,Submariner,110,-21.74788834319098
18,Submariner,111,2.337749472566122
18,Submariner,112,4.522582187447387
18,Submariner,113,-6.993748882087423
18,Submariner,114,8.07227270355308
18,Submariner,115,4.616441960478409
18,Submariner,116,-9.503978630760312
18,Submariner,117,-7.668752691608212
18,Submariner,118,-1.7659640981747793
18,Submariner,119,-7.924034444307243
18,Submariner,120,-8.368441685645719
18,MySolution,0,11.084963557161371
18,MySolution,1,-8.94270239193572
18,MySolution,2,2.526616033733208
18,MySolution,3,-11.840709378460936
18,MySolution,4,0.8176638502780875
18,MySolution,5,5.746848479226013
18,MySolution,6,10.522671677464094
18,MySolution,7,-6.7726567777643325
18,MySolution,8,-3.094367778205348
18,MySolution,9,10.877361099981758
18,MySolution,10,9.451011881841447
18,MySolution,11,3.6238674332668905
18,MySolution,12,7.709813665232692
18,MySolution,13,4.99292625570283
18,MySolution,14,16.360985929754126
18,MySolution,15,15.345853856292361
18,MySolution,16,13.818027771202566
18,MySolution,17,9.87240747631625
18,MySolution,18,20.924631002974117
18,MySolution,19,18.39198806162833
18,MySolution,20,7.750452606823901
18,MySolution,21,16.56074241510086
18,MySolution,22,12.067950908640073
18,MySolution,23,34.04945474098037
18,MySolution,24,39.32544798151393
18,MySolution,25,46.26156387076482
18,MySolution,26,44.30677599648871
18,MySolution,27,20.56284269678968
18,MySolution,28,15.541551869547847
18,MySolution,29,19.205866536502917
18,MySolution,30,32.737582340707235
18,MySolution,31,12.752667449126463
18,MySolution,32,13.036273230467913
18,MySolution,33,10.661243847482151
18,MySolution,34,12.34803771674399
18,MySolution,35,17.8362982281528
18,MySolution,36,-1.440017792739937
18,MySolution,37,8.731441185566863
18,MySolution,38,-6.712054418086735
18,MySolution,39,14.215295677823036
18,MySolution,40,11.628237332323103
18,MySolution,41,5.836237083928733
18,MySolution,42,1.017701918262736
18,MySolution,43,10.376963208703769
18,MySolution,44,6.573278522647977
18,MySolution,45,-8.16317587506706
18,MySolution,46,21.02830402244865
18,MySolution,47,-4.439536074797964
18,MySolution,48,-7.7483707259034436
18,MySolution,49,3.790241103975729
18,MySolution,50,2.3461525801329657
18,MySolution,51,1.3517752746866405
